City,State,Lat,Long,Country,Date Started App,Date Submitted App,Program,Status
Pune,Maharashtra,18.5203,73.8567,India,44952,44966,Biology: Computational and Integrative (PHD),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44994,44998,Computer Science: Scientific Computing (MS),Submitted App
Pune,Maharashtra,18.5203,73.8567,India,44955,44958,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,44879,44892,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,44922,44929,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,44900,44934,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,44904,44905,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,44939,44945,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,45012,45013,Computer Science: Scientific Computing (MS),Complete App
Pune,Maharashtra,18.5203,73.8567,India,45021,45021,Computer Science: Scientific Computing (MS),Denied
Pune,maharashtra,18.5203,73.8567,India,45005,45005,Computer Science: Scientific Computing (MS),Denied
Pune,Maharashtra,18.5203,73.8567,India,44920,,Creative Writing (MFA) Camden,Started App
Pune,Maharashtra,18.5203,73.8567,India,44905,,Data Science (MS),Started App
Pune,Maharashtra,18.5203,73.8567,India,44892,,Data Science (MS),Started App
Pune,Maharashtra,18.5203,73.8567,India,44901,,Data Science (MS),Started App
Pune,Maharashtra,18.5203,73.8567,India,44924,,Data Science (MS),Started App
Pune,Maharashtra,18.5203,73.8567,India,44955,,Data Science (MS),Started App
Pune,Maharashtra,18.5203,73.8567,India,44958,,Data Science (MS),Started App
Pune,Maharastra,18.5203,73.8567,India,44872,44906,Data Science (MS),Admit
Pune,Maharashtra,18.5203,73.8567,India,44886,44923,Data Science (MS),Admit
Pune,Maharashtra,18.5203,73.8567,India,44889,44901,Data Science (MS),Admit
Pune,Maharashtra,18.5203,73.8567,India,44894,44934,Data Science (MS),Admit
Pune,Maharashtra,18.5203,73.8567,India,44952,44957,Data Science (MS),Admit
Pune,Maharashtra,18.5203,73.8567,India,44930,44930,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44939,44940,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44939,44941,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44946,44950,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44947,44949,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44953,44974,Data Science (MS),Admit-Coming
Pune,Maharashtra,18.5203,73.8567,India,44916,44920,Data Science (MS),Admit-Withdrawn
Pune,Maharashtra,18.5203,73.8567,India,44886,44944,Psychology: Psychological Sciences (MA),Admit-Not Coming
Qom,Qom,34.64,50.8764,Iran,44902,44908,Chemistry (MS),Complete App
Quakertown,Pennsylvania,40.4398,-75.3455,United States,44905,44927,"History (American, Global, Public) (MA)",Admit
Quincy,Massachusetts,42.2506,-71.0187,United States,45012,45013,Psychology: Psychological Sciences (MA),Complete App
Quito,Pichincha,-0.22,-78.5125,Ecuador,44879,44894,Psychology: Psychological Sciences (MA),Complete App
Quogue,New York,40.8215,-72.5987,United States,44909,44914,English (MA),Admit-Coming
Raeford,North Carolina,34.9809,-79.2291,United States,44777,44777,Prevention Science (PHD),Submitted App
Raeford,North Carolina,34.9809,-79.2291,United States,44776,44776,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Submitted App
Rahway,New Jersey,40.6077,-74.2807,United States,45022,,Criminal Justice (MA),Started App
Raleigh,North Carolina,35.8324,-78.6429,United States,44878,44947,Creative Writing (MFA) Camden,Denied
Ramsey,New Jersey,45.2617,-93.4494,United States,44900,44970,Prevention Science (MS),Denied
Randallstown,Maryland,39.3723,-76.8024,United States,44877,44941,Creative Writing (MFA) Camden,Denied
Randolph,Massachusetts,43.5397,-89.0029,United States,44538,44599,Forensic Science (MS),Admit-Coming
Rasht,Guilan,37.2808,49.5831,Iran,44895,44895,Biology: Computational and Integrative (PHD),Admit-Withdrawn
Razan,Hamedan,35.3867,49.0339,Iran,44941,,Data Science (MS),Started App
Red Bank,New Jersey,40.348,-74.0672,United States,44998,45012,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Admit
Rensselaer,New York,42.6465,-73.7328,United States,44914,44931,English (MA),Admit
Renton,Washington,47.4784,-122.1918,United States,45023,,Liberal Studies - Online (MA),Started App
Richmond,Indiana,37.5295,-77.4756,United States,44822,44896,Biology: Computational and Integrative (MS),Admit-Not Coming
Richmond,California,37.5295,-77.4756,United States,44887,44930,English (MA),Admit-Coming
River Edge,New Jersey,40.9269,-74.0387,United States,44942,44949,Liberal Studies - Online (MA),Admit-Not Coming
Riverside,California,33.9381,-117.3949,United States,44973,,Psychology: Psychological Sciences (MA),Started App
RIYADH,Riyadh,24.6333,46.7167,Saudi Arabia,44456,44456,Biology: Computational and Integrative (MS),Denied
Riyadh,,24.6333,46.7167,Saudi Arabia,44600,44600,Childhood Studies (PHD),Denied
Rockaway,New Jersey,40.9602,-74.4988,United States,44924,44924,Biology: Computational and Integrative (PHD),Admit-Coming
Rohtak,Haryana,28.8909,76.5796,India,44544,44544,Biology: Computational and Integrative (MS),Admit-Coming
Rohtak,Haryana,28.8909,76.5796,India,44951,44959,Data Science (MS),Admit
Roosevelt,New York,40.6797,-73.5837,United States,44871,44892,Psychology: Psychological Sciences (MA),Complete App
Round Lake,Illinois,42.3435,-88.1059,United States,44905,44905,Creative Writing (MFA) Camden,Denied
Rouses Point,New York,44.9933,-73.3633,United States,45000,45000,Psychology: Psychological Sciences (MA),Complete App
Roxbury,Massachusetts,38.5511,-97.4274,United States,44921,44924,Creative Writing (MFA) Camden,Waitlisted
Runnemede,New Jersey,39.8522,-75.074,United States,44998,,Biology (MS),Started App
Runnemede,New Jersey,39.8522,-75.074,United States,44943,44943,Creative Writing (MFA) Camden,Denied
Ruwa,Mashonaland East,-17.8897,31.2447,Zimbabwe,44849,44902,Chemistry (MS),Complete App
Rye,New York,33.7505,-91.9985,United States,44829,44891,Prevention Science (PHD),Denied
Rye,New York,33.7505,-91.9985,United States,44829,44891,Psychology: Psychological Sciences (MA),Complete App
Sahiwal,Punjab,30.6611,73.1083,Pakistan,44525,44887,Biology: Computational and Integrative (MS),Admit-Withdrawn
Salt Lake City,Utah,40.7776,-111.9311,United States,44941,44941,Creative Writing (MFA) Camden,Denied
Sambalpur,Odisha,21.47,83.97,India,44879,44891,Biology: Computational and Integrative (MS),Complete App
San Angelo,Texas,31.4424,-100.4504,United States,44892,44944,Creative Writing (MFA) Camden,Denied
San Antonio,Texas,29.4632,-98.5238,United States,44955,,Biology: Computational and Integrative (MS),Started App
SAN ANTONIO,Texas,29.4632,-98.5238,United States,44830,44858,English (MA),Admit-Coming
San Diego,California,32.8313,-117.1222,United States,44947,,Data Science (MS),Started App
San Diego,California,32.8313,-117.1222,United States,44862,44895,Psychology: Psychological Sciences (MA),Complete App
San Diego,California,32.8313,-117.1222,United States,44814,44877,Psychology: Psychological Sciences (MA),Complete App
San Francisco,California,37.7558,-122.4449,United States,44908,44936,Creative Writing (MFA) Camden,Waitlisted
San Francisco,California,37.7558,-122.4449,United States,44870,44945,Creative Writing (MFA) Camden,Denied
San Francisco,California,37.7558,-122.4449,United States,44877,44946,Creative Writing (MFA) Camden,Denied
San Francisco,California,37.7558,-122.4449,United States,44904,44929,Data Science (MS),Admit
Sanandaj,Kurdistan,35.3144,46.9922,Iran,44939,44972,Computer Science: Scientific Computing (MS),Submitted App
Santa Ana,California,33.7367,-117.8819,United States,44879,44931,Criminal Justice (MA),Admit-Coming
Santa Clara,California,37.3646,-121.968,United States,44970,44986,Chemistry - Accelerated BA/MS (MS),Admit
Santa Clara,California,37.3646,-121.968,United States,44906,44986,Computer Science: Scientific Computing (MS),Admit
Santa Clara,California,37.3646,-121.968,United States,44727,44880,Psychology: Psychological Sciences (MA),Complete App
Santa Clarita,California,34.4175,-118.4964,United States,44888,44909,English (MA),Admit
Sardasht,West Azarbaijan,36.1542,45.4789,Iran,44956,44957,Psychology: Psychological Sciences (MA),Submitted App
Saugerties,New York,42.0891,-73.9969,United States,44903,44914,Criminal Justice (MA),Admit
Saugus,Massachusetts,42.4681,-71.0145,United States,44805,44843,Prevention Science (PHD),Denied
Schenectady,New York,42.8025,-73.9275,United States,44894,44940,Creative Writing (MFA) Camden,Denied
Scotch Plains,New Jersey,40.6332,-74.3739,United States,44879,44915,Data Science (MS),Submitted App
Scotch Plains,New Jersey,40.6332,-74.3739,United States,44945,44986,Data Science (MS),Admit
Scranton,Pennsylvania,41.4044,-75.6649,United States,44936,44936,Creative Writing (MFA) Camden,Denied
Seattle,Washington,47.6211,-122.3244,United States,44991,44999,Psychology: Psychological Sciences (MA),Complete App
Secaucus,New Jersey,40.781,-74.0659,United States,44869,44869,Psychology: Psychological Sciences (MA),Complete App
Seoul,,37.56,126.99,South Korea,44503,44943,Childhood Studies (PHD),Admit
Seoul,,37.56,126.99,South Korea,44896,44896,Forensic Science (MS),Denied
Sewell,New Jersey,39.7696,-75.1443,United States,44859,,Biology: Computational and Integrative (PHD),Started App
Sewell,New Jersey,39.7696,-75.1443,United States,44969,44969,Childhood Studies (MA),Admit-Coming
Sewell,New Jersey,39.7696,-75.1443,United States,44909,44917,Childhood Studies Accelerated Degree BA/MA (MA),Denied
Sewell,New Jersey,39.7696,-75.1443,United States,44929,44929,Creative Writing (MFA) Camden,Admit-Coming
Sewell,New Jersey,39.7696,-75.1443,United States,45034,45034,Criminal Justice (MA),Submitted App
Sewell,New Jersey,39.7696,-75.1443,United States,45019,45019,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Started App
Sewell,New Jersey,39.7696,-75.1443,United States,44873,,Public Affairs/Community Development (PHD),Started App
Sewell,New Jersey,39.7696,-75.1443,United States,44997,45015,Teacher Education (MAT),Submitted App
Shaker Heights,Ohio,41.4744,-81.5496,United States,44938,44941,Data Science (MS),Denied
Shanghai,Shanghai,31.1667,121.4667,China,44913,44956,Computer Science: Scientific Computing (MS),Complete App
Shanghai,Shanghai,31.1667,121.4667,China,44888,44937,Computer Science: Scientific Computing (MS),Complete App
Shanghai,Shanghai,31.1667,121.4667,China,44926,,Creative Writing (MFA) Camden,Started App
Shanghai,Shanghai,31.1667,121.4667,China,44858,,Data Science (MS),Started App
Shanghai,Shanghai,31.1667,121.4667,China,44911,44972,Data Science (MS),Admit
Shanghai,Shanghai,31.1667,121.4667,China,44865,,Psychology: Psychological Sciences (MA),Started App
Shanghai,Shanghai,31.1667,121.4667,China,44962,44985,Psychology: Psychological Sciences (MA),Admit-Coming
Shenzhen,Guangdong,22.535,114.054,China,44899,44900,Biology: Computational and Integrative (MS),Admit-Withdrawn
Shenzhen,Guangdong,22.535,114.054,China,44886,44894,Biology (MS),Admit
Shenzhen,Guangdong,22.535,114.054,China,44907,,Data Science (MS),Started App
Shenzhen,Guangdong,22.535,114.054,China,44937,44980,Data Science (MS),Admit-Withdrawn
Shenzhen,Guangdong,22.535,114.054,China,44889,44907,English (MA),Complete App
Shijiazhuang,Hebei,38.0422,114.5086,China,44915,44957,Computer Science: Scientific Computing (MS),Complete App
Shimoga,Karnataka,13.9333,75.5667,India,45022,45023,Computer Science: Scientific Computing (MS),Submitted App
Short Hills,New Jersey,40.7389,-74.3278,United States,44915,44954,Biology: Computational and Integrative (MS),Admit
Sicklerville,New Jersey,39.7452,-74.9934,United States,44888,44888,Creative Writing (MFA) Camden,Denied
Sicklerville,New Jersey,39.7452,-74.9934,United States,44491,,English (MA),Started App
Sicklerville,New Jersey,39.7452,-74.9934,United States,45040,45041,Prevention Science (PHD),Admit-Coming
Sicklerville,New Jersey,39.7452,-74.9934,United States,44638,,Psychology: Psychological Sciences (MA),Started App
Sicklerville,New Jersey,39.7452,-74.9934,United States,44901,45033,Psychology: Psychological Sciences (MA),Submitted App
Sicklerville,New Jersey,39.7452,-74.9934,United States,44635,44635,Psychology: Psychological Sciences (MA),Complete App
Sicklerville,New Jersey,39.7452,-74.9934,United States,44991,,"Public Administration, Executive Program (West Windsor, Saturday Morning) (MPA)",Started App
Sicklerville,New Jersey,39.7452,-74.9934,United States,44570,44936,Public Affairs/Community Development (PHD),Submitted App
Singapore,Select,1.3,103.8,Singapore,44951,44957,Computer Science: Scientific Computing (MS),Complete App
SINGAPORE,SINGAPORE,1.3,103.8,Singapore,44678,44720,Mathematical Sciences (MS),Admit
Skillman,New Jersey,40.4247,-74.714,United States,44518,44518,Bus and Sci - Comp and Info Sciences - Technology Management Cert (NOD) Camden,Submitted App
Skokie,Illinois,42.036,-87.74,United States,44917,,Creative Writing (MFA) Camden,Started App
Snellville,Georgia,33.8562,-84.0038,United States,44825,44892,Prevention Science (MS),Denied
Snellville,Georgia,33.8562,-84.0038,United States,44825,44892,Psychology: Psychological Sciences (MA),Complete App
Somerdale,New Jersey,39.8455,-75.0218,United States,44900,44966,Psychology: Psychological Sciences (MA),Complete App
Somerset,New Jersey,40.5083,-74.501,United States,44557,,Business and Science - Computer and Information Sciences (MBS) Camden,Started App
Somerset,New Jersey,40.5083,-74.501,United States,44783,,Computer Science - Accelerated Degree BS/MS (MS),Started App
Somerset,California,40.5083,-74.501,United States,44835,44973,Data Science (MS),Denied
Somerset,New Jersey,40.5083,-74.501,United States,44962,44979,English (MA),Admit-Withdrawn
Somerset,New Jersey,40.5083,-74.501,United States,44821,44894,Psychology: Psychological Sciences (MA),Complete App
South Amboy,New Jersey,40.4852,-74.2831,United States,44875,44895,Psychology: Psychological Sciences (MA),Complete App
South Dennis,Massachusetts,41.7051,-70.1537,United States,44860,44931,Creative Writing (MFA) Camden,Denied
South Lyon,Michigan,42.4614,-83.6526,United States,45027,,Liberal Studies - Online (MA),Started App
Southfield,Michigan,42.4765,-83.2605,United States,44865,44896,Psychology: Psychological Sciences (MA),Complete App
Sparta,New Jersey,43.9377,-90.8131,United States,44991,,Teacher Education (MAT),Started App
Spring,Texas,30.0613,-95.383,United States,44863,44881,Criminal Justice (MA),Submitted App
Spring Lake,New Jersey,35.1843,-78.9962,United States,44693,44693,Prevention Science (PHD),Deferred to Spring
Spring Lake,New Jersey,35.1843,-78.9962,United States,44562,44877,Psychology: Psychological Sciences (MA),Complete App
Springfield,New Jersey,42.1155,-72.5395,United States,44889,,Biology: Computational and Integrative (MS),Started App
Springfield,Pennsylvania,42.1155,-72.5395,United States,44854,,Creative Writing (MFA) Camden,Started App
St. Louis,Missouri,38.6359,-90.2451,United States,44843,44910,English (MA),Denied
St. Louis,Missouri,38.6359,-90.2451,United States,44970,,Psychology: Psychological Sciences (MA),Started App
Stamford,Connecticut,41.1039,-73.5585,United States,44818,44895,Psychology: Psychological Sciences (MA),Complete App
State College,Pennsylvania,40.7909,-77.8567,United States,44875,,Biology: Computational and Integrative (PHD),Started App
State College,Pennsylvania,40.7909,-77.8567,United States,44852,44887,Prevention Science (MS),Admit-Withdrawn
State College,Pennsylvania,40.7909,-77.8567,United States,44824,44895,Psychology: Psychological Sciences (MA),Complete App
Staten Island,New York,40.5834,-74.1496,United States,44881,44895,Biology: Computational and Integrative (MS),Admit
Staten Island,New York,40.5834,-74.1496,United States,44885,44918,Chemistry (MS),Admit
Staten Island,New York,40.5834,-74.1496,United States,44906,44906,Data Science (MS),Submitted App
Staten Island,New York,40.5834,-74.1496,United States,44827,44896,Psychology: Psychological Sciences (MA),Complete App
Staten Island,New York,40.5834,-74.1496,United States,44958,44972,Public Administration - On Campus (MPA),Admit-Not Coming
Stratford,New Jersey,39.829,-75.0156,United States,44980,44981,Chemistry (NOD),Submitted App
Stratford,Connecticut,39.829,-75.0156,United States,44873,44908,"History (American, Global, Public) (MA)",Deferred to Fall
Succasunna,New Jersey,40.853,-74.6568,United States,44888,44894,Forensic Science (MS),Admit
Sunderland,Massachusetts,54.906,-1.381,United Kingdom,44946,,Psychology: Psychological Sciences (MA),Started App
Sunyani,Bono,7.3333,-2.3333,Ghana,44678,,Childhood Studies (PHD),Started App
Sunyani,Bono,7.3333,-2.3333,Ghana,44835,44893,Childhood Studies (PHD),Denied
Surat,Gujarat,21.1702,72.8311,India,44814,,Computer Science: Scientific Computing (MS),Started App
Surat,Gujarat,21.1702,72.8311,India,44951,44957,Computer Science: Scientific Computing (MS),Complete App
Surat,Gujarat,21.1702,72.8311,India,44945,,Data Science (MS),Started App
Surat,Gujarat,21.1702,72.8311,India,44949,,Data Science (MS),Started App
Surat,Gujarat,21.1702,72.8311,India,44910,44926,Data Science (MS),Admit
SURAT,GUJARAT,21.1702,72.8311,India,44917,44922,Data Science (MS),Admit-Coming
Surat,,21.1702,72.8311,India,44925,44928,Forensic Science (MS),Denied
Swarthmore,Pennsylvania,39.9023,-75.3488,United States,44828,44845,Biology (MS),Admit-Coming
Sylva,North Carolina,35.3754,-83.2185,United States,44865,44896,Prevention Science (PHD),Admit-Coming
Syracuse,New York,43.0407,-76.1437,United States,44902,44910,"History (American, Global, Public) (MA)",Admit-Withdrawn
Taipei,,25.0375,121.5625,Taiwan,44537,44537,English (MA),Complete App
Taiyuan,Shanxi,37.8733,112.5425,China,44860,44899,Chemistry (MS),Complete App
Tallahassee,Florida,30.4551,-84.2527,United States,44931,44941,Creative Writing (MFA) Camden,Admit-Coming
TAMALE,NORTHERN REGION,9.4075,-0.8533,Ghana,44853,44925,English (MA),Denied
Tbilisi,Tbilisi,41.7225,44.7925,Georgia,44906,44908,English (MA),Admit
Tehran,Tehran,35.6892,51.3889,Iran,44888,44900,Biology: Computational and Integrative (PHD),Denied
Tehran,Tehran,35.6892,51.3889,Iran,44966,44985,Biology (MS),Submitted App
Tehran,Tehran,35.6892,51.3889,Iran,44938,44941,Biology (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44892,44893,Biology (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44873,44883,Biology (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44531,44531,Biology (MS),Admit-Coming
Tehran,Tehran,35.6892,51.3889,Iran,44908,44910,Biology (MS),Admit-Coming
Tehran,Tehran,35.6892,51.3889,Iran,44878,44878,Biology (MS),Admit-Coming
Tehran,Tehran,35.6892,51.3889,Iran,44873,44883,Chemistry (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44908,44910,Chemistry (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44908,44910,Creative Writing (MFA) Camden,Denied
Tehran,Tehran,35.6892,51.3889,Iran,44844,44865,Data Science (MS),Admit-Coming
Tehran,Tehran,35.6892,51.3889,Iran,44865,44866,Data Science (MS),Denied
Tehran,Tehran,35.6892,51.3889,Iran,44716,44716,English (MA),Submitted App
Tehran,Tehran,35.6892,51.3889,Iran,44964,44966,English (MA),Denied
Tehran,Tehran,35.6892,51.3889,Iran,44919,44922,English (MA),Denied
Tehran,Tehran,35.6892,51.3889,Iran,44860,44936,Prevention Science (PHD),Admit-Coming
Tehran,Tehran,35.6892,51.3889,Iran,44924,44931,Psychology: Psychological Sciences (MA),Submitted App
Tehran,Tehran,35.6892,51.3889,Iran,44997,44999,Psychology: Psychological Sciences (MA),Submitted App
Tehran,Tehran,35.6892,51.3889,Iran,44882,44885,Public Administration - On Campus (MPA),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44899,44909,Public Affairs/Community Development (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44934,44934,Public Affairs/Community Development (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44882,44885,Public Affairs/Community Development (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44933,44941,Public Affairs/Community Development (MS),Complete App
Tehran,Tehran,35.6892,51.3889,Iran,44817,44844,Public Affairs/Community Development (PHD),Denied
Temple Terrace,Florida,28.0436,-82.3773,United States,44843,44843,Chemistry (MS),Admit-Coming
Terre Haute,Indiana,39.466,-87.3751,United States,44877,44878,Psychology: Psychological Sciences (MA),Complete App
Terrebonne,Quebec,44.3533,-121.1807,United States,44984,44986,Biology: Computational and Integrative (PHD),Denied
Thane,Maharashtra,19.1972,72.9722,India,44965,,Computer Science: Scientific Computing (MS),Started App
Thane,Maharashtra,19.1972,72.9722,India,44940,44940,Computer Science: Scientific Computing (MS),Complete App
Thane,Maharashtra,19.1972,72.9722,India,44858,44933,Computer Science: Scientific Computing (MS),Complete App
Thane,Maharashtra,19.1972,72.9722,India,44891,44908,Computer Science: Scientific Computing (MS),Complete App
Thane,Maharashtra,19.1972,72.9722,India,44939,44957,Computer Science: Scientific Computing (MS),Admit
Thane,Maharashtra,19.1972,72.9722,India,44930,,Data Science (MS),Started App
Thane,Maharashtra,19.1972,72.9722,India,44928,44946,Data Science (MS),Admit
Thane,Maharashtra,19.1972,72.9722,India,44937,44946,Data Science (MS),Admit
Thane,Maharashtra,19.1972,72.9722,India,44908,44982,Data Science (MS),Admit-Coming
Thane,Maharashtra,19.1972,72.9722,India,44961,44962,Data Science (MS),Admit-Coming
Thane,Maharashtra,19.1972,72.9722,India,44952,44973,Data Science (MS),Denied
Thane,Maharashtra,19.1972,72.9722,India,44958,44986,Forensic Science (MS),Submitted App
Thimphu,Thimphu,27.4722,89.6361,Bhutan,45020,45024,English (MA),Submitted App
Thiruvananthapuram,KERALA,8.4875,76.9525,India,44952,44958,Computer Science: Scientific Computing (MS),Complete App
Tinley Park,Illinois,41.567,-87.8049,United States,44944,44944,Creative Writing (MFA) Camden,Denied
Tirupati,Andhra Pradesh,13.65,79.4167,India,44938,44938,Computer Science: Scientific Computing (MS),Submitted App
Tirupati,Andhra Pradesh,13.65,79.4167,India,44863,44863,Computer Science: Scientific Computing (MS),Complete App
Tirupati,Andhra Pradesh,13.65,79.4167,India,44893,,Data Science (MS),Started App
Tirupati,Andhra Pradesh,13.65,79.4167,India,44903,,Data Science (MS),Started App
Tirupati,Andhra Pradesh,13.65,79.4167,India,44994,,Data Science (MS),Started App
Tirupati,Andhra Pradesh,13.65,79.4167,India,45011,,Data Science (MS),Started App
Tirupati,Andhra Pradesh,13.65,79.4167,India,44929,44930,Data Science (MS),Admit-Coming
Toms River,New Jersey,39.9895,-74.1654,United States,44990,45007,Data Science (MS),Admit
Toronto,ON,40.4581,-80.6095,United States,44922,44958,Mathematical Sciences (MS),Admit
Toronto,ON,40.4581,-80.6095,United States,44912,44935,Public Affairs/Community Development (PHD),Admit-Withdrawn
Tottenham,Ontario,51.5975,-0.0681,United Kingdom,44876,44876,Psychology: Psychological Sciences (MA),Complete App
Trenton,New Jersey,40.2237,-74.7641,United States,44877,44877,Biology (MS),Admit
Trenton,New Jersey,40.2237,-74.7641,United States,44852,44869,Public Affairs/Community Development (PHD),Admit-Coming
Trenton,New Jersey,40.2237,-74.7641,United States,44922,44936,Public Affairs/Community Development (PHD),Denied
Troy,Michigan,42.5817,-83.1457,United States,44782,44876,Psychology: Psychological Sciences (MA),Complete App
Tucson,Arizona,32.1541,-110.8787,United States,44891,44892,Prevention Science (PHD),Denied
Tucson,Arizona,32.1541,-110.8787,United States,44891,44892,Psychology: Psychological Sciences (MA),Complete App
Tulsa,Oklahoma,36.1283,-95.9042,United States,44722,44760,Psychology: Psychological Sciences (MA),Complete App
Tuscaloosa,Alabama,33.2348,-87.5268,United States,44914,,Psychology: Psychological Sciences (MA),Started App
Udaipur,Rajasthan,24.58,73.68,India,44944,44956,Data Science (MS),Admit
Ulaanbaatar,Ulaanbaatar,47.9203,106.9172,Mongolia,44833,,Data Science (MS),Started App
Umuahia,Abia state,5.5333,7.4833,Nigeria,44852,44893,Biology: Computational and Integrative (PHD),Denied
Union Beach,New Jersey,40.4454,-74.1699,United States,44865,44900,Data Science (MS),Admit
Union City,New Jersey,37.6032,-122.0181,United States,44909,,Data Science (MS),Started App
Upper Darby,Pennsylvania,39.949,-75.2891,United States,44739,,Public Administration - On Campus (MPA),Started App
Utica,NEW YORK,43.0962,-75.2261,United States,44893,44896,"History (American, Global, Public) (MA)",Admit-Coming
Vadodara,Gujarat,22.3,73.2,India,44853,44871,Computer Science: Scientific Computing (MS),Complete App
Vadodara,Gujarat,22.3,73.2,India,44942,44950,Computer Science: Scientific Computing (MS),Admit
Vadodara,Gujarat,22.3,73.2,India,44883,44888,Computer Science: Scientific Computing (MS),Denied
Vadodara,Gujarat,22.3,73.2,India,44916,44917,Data Science (MS),Admit-Coming
Valley City,Ohio,46.9222,-98.0055,United States,44964,44964,Biology: Computational and Integrative (PHD),Admit-Coming
Vancouver,British Columbia,45.6366,-122.5967,United States,44864,44896,Prevention Science (MS),Admit
Vancouver,British Columbia,45.6366,-122.5967,United States,44864,44896,Psychology: Psychological Sciences (MA),Complete App
Vancouver,British Columbia,45.6366,-122.5967,United States,45005,,Teacher Education (MAT),Started App
Vellore,TAMILNADU,12.9165,79.1325,India,44911,44911,Data Science (MS),Submitted App
Ventnor City,New Jersey,39.3457,-74.486,United States,44719,,Psychology: Psychological Sciences (MA),Started App
Ventnor City,New Jersey,39.3457,-74.486,United States,44932,,Teacher Education (MAT),Started App
Vermillion,South Dakota,42.7811,-96.9256,United States,44882,44882,Chemistry (MS),Complete App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44631,,Biology: Computational and Integrative (MS),Started App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,45005,,Computer Science: Scientific Computing (MS),Started App
VIJAYAWADA,ANDHRA PRADESH,16.5193,80.6305,India,44915,44921,Computer Science: Scientific Computing (MS),Complete App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44870,44892,Computer Science: Scientific Computing (MS),Admit-Coming
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44837,,Data Science (MS),Started App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44991,,Data Science (MS),Started App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44780,44879,Data Science (MS),Submitted App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44932,44932,Data Science (MS),Submitted App
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44883,44883,Data Science (MS),Admit-Coming
Vijayawada,Andhra Pradesh,16.5193,80.6305,India,44956,44967,Data Science (MS),Admit-Coming
Vineland,New Jersey,39.4653,-74.9981,United States,44872,44897,Prevention Science (PHD),Denied
Vineland,New Jersey,39.4653,-74.9981,United States,44637,,Psychology: Psychological Sciences (MA),Started App
Virar,Maharashtra,17.686816,83.218482,India,44906,44957,Computer Science: Scientific Computing (MS),Complete App
Visakahapatnam,Andhra pradesh.,17.686816,83.218482,India,44924,44924,Data Science (MS),Admit-Coming
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44988,44988,Computer Science: Scientific Computing (MS),Complete App
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44922,,Data Science (MS),Started App
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44950,,Data Science (MS),Started App
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44957,44957,Data Science (MS),Complete App
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44825,44837,Data Science (MS),Admit
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44933,44933,Data Science (MS),Admit
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44973,44973,Data Science (MS),Admit
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44892,44900,Data Science (MS),Admit-Coming
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44916,44921,Data Science (MS),Admit-Coming
Visakhapatnam,Andhra Pradesh,17.686816,83.218482,India,44984,44985,Data Science (MS),Admit-Coming
